Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,142.74000549316406,146.0,142.35000610351562,144.11000061035156,144.11000061035156,7351100
2021-10-05,144.75,145.0,142.63999938964844,143.14999389648438,143.14999389648438,6976600
2021-10-06,142.47999572753906,143.3699951171875,140.88999938964844,142.36000061035156,142.36000061035156,5328400
2021-10-07,142.72999572753906,143.39999389648438,141.52999877929688,141.80999755859375,141.80999755859375,3823800
2021-10-08,141.80999755859375,143.64999389648438,141.0500030517578,143.22000122070312,143.22000122070312,3730700
2021-10-11,143.5,144.0800018310547,142.39999389648438,142.42999267578125,142.42999267578125,2793300
2021-10-12,142.2100067138672,142.3000030517578,140.3000030517578,140.47000122070312,140.47000122070312,3148600
2021-10-13,140.52000427246094,141.41000366210938,139.66000366210938,140.75999450683594,140.75999450683594,2880500
